"Brand","Model","Year","Engine_Size","Fuel_Type","Transmission","Mileage","Doors","Owner_Count","Price","Region","car_age","mileage_per_year","high_mileage_indicator","age_mileage_interaction","mileage_per_engine_size","owner_impact_score","luxury_brand_indicator","engine_size_per_door","transmission_fuel_combo","fuel_type_efficiency_score","brand_mean_price_ratio","model_popularity_score","doors_category","rare_model_indicator","log_price","log_mileage","age_x_mileage","brand_x_region","owner_stability_score","transmission_popularity","fuel_efficiency_per_mile","estimated_original_price","depreciation_rate","region_price_deviation","mileage_variance","Fuel_Type_encoded","Transmission_encoded","Region_encoded","doors_category_encoded","transmission_fuel_combo_encoded","brand_x_region_encoded","cpi_year","inflation_adjustment","price_inflation_adjusted","original_price_inflation_adjusted","outlier_flag"
"Kia","Optima",2022,2.2,"Electric","Semi-Automatic",297214,4,2,8955,"North America",2,148607,1,594428,135097.272727273,0.4,0,0.55,"Semi-Automatic-Electric",9818.188368,1.01048441528595,319,"Sedan",0,9.09996731449481,12.602207697042,891642,"Kia-North America",0.333333333333333,0.332429072001808,0.099101212595511,11133.1162655388,726.038755179604,1.01140727343445,6.60475555511524,1,2,3,2,9,39,298.808,1.07016880404808,8367.83876162927,11914.3137192199,0
"Volkswagen","Golf",2010,3.8,"Electric","Manual",102003,5,5,10859,"South America",14,7285.92857142857,0,1428042,26842.8947368421,1,0,0.76,"Manual-Electric",9818.188368,1.21925814516057,320,"SUV/Family",0,9.2927495082169,11.5327575035986,1530045,"Volkswagen-South America",0.166666666666667,0.33841980332316,1.44359647826854,32251.1796787007,1426.14531191338,1.22645132129812,0.453346666636444,1,1,5,1,5,59,220.472,1.45041093653616,7486.84371198499,46777.4637221801,0
"Volkswagen","Golf",2011,3.7,"Hybrid","Manual",209279,5,2,7914,"North America",13,16098.3846153846,0,2720627,56561.8918918919,0.4,0,0.74,"Manual-Hybrid",9045.843182,0.888590934782276,320,"SUV/Family",0,8.97638862194537,12.2514235689521,2929906,"Volkswagen-North America",0.333333333333333,0.33841980332316,0.605093359777919,21859.2252931974,996.08752094267,0.893833295584613,0.996566666600229,2,1,3,1,6,57,227.223,1.40731792116115,5623.46281604253,30762.8794978158,0
"Volkswagen","Tiguan",2005,5,"Hybrid","Semi-Automatic",121448,5,3,9171,"Oceania",19,6392,0,2307512,24289.6,0.6,0,1,"Semi-Automatic-Hybrid",9045.843182,1.02972800895732,338,"SUV/Family",0,9.12380161055894,11.7072414666126,2428960,"Volkswagen-Oceania",0.25,0.332429072001808,1.48941995949551,39152.3399024294,1499.06699512147,1.03580302676352,0.404826666639678,2,2,4,1,10,58,198.1,1.61420999495204,5681.41693378157,63200.0983962613,0
"Mercedes","E-Class",2002,4.1,"Electric","Manual",202436,2,5,6751,"North America",22,9201.63636363636,0,4453592,49374.6341463415,1,1,2.05,"Manual-Electric",9818.188368,0.752199988811906,308,"Sports",0,8.81744592104187,12.2181790661919,4656028,"Mercedes-North America",0.166666666666667,0.33841980332316,1.1153780887192,35831.1123934442,1264.35271275844,0.762480234835952,0.586771014453636,1,1,3,3,5,45,181.8,1.75893839383938,3838.11054647799,63024.7192828032,0
"Audi","A4",2023,3,"Petrol","Manual",222335,3,4,9553,"Europe",1,222335,1,222335,74111.6666666667,0.8,1,1,"Manual-Petrol",8165.243868,1.07677145483734,328,"SUV/Family",0,9.16461052027001,12.3119405324534,444670,"Audi-Europe",0.2,0.33841980332316,0.0734492582701034,11045.2075384438,746.103769221876,1.07894736829919,7.41116666617259,3,1,2,1,7,2,308.735,1.03575882229096,9223.18960206395,11440.1711519777,0
"Ford","Focus",2006,2.4,"Hybrid","Automatic",44027,2,3,9919,"Africa",18,2445.94444444444,0,792486,18344.5833333333,0.6,0,1.2,"Automatic-Hybrid",9045.843182,1.11780024484951,328,"Sports",0,9.20220738874599,10.6925583610662,836513,"Ford-Africa",0.25,0.329151124675031,3.9020801084775,39381.4649795817,1550.65605155693,1.12028461699568,0.154480701744087,2,0,0,3,2,18,203.1,1.57447070408666,6299.89492611993,62004.962894366,0
"Volkswagen","Passat",2011,4.9,"Electric","Automatic",169799,3,1,12404,"North America",13,13061.4615384615,0,2207387,34652.8571428571,0.2,0,1.63333333333333,"Automatic-Electric",9818.188368,1.392732114612,315,"SUV/Family",0,9.42577428022034,12.0423706635605,2377186,"Volkswagen-North America",0.5,0.329151124675031,0.809447080918422,34261.034942737,1561.21678162407,1.40094872358245,0.808566666612762,1,0,3,1,1,57,227.223,1.40731792116115,8813.92883120944,48216.1684724421,0
"Kia","Rio",2015,1.4,"Electric","Semi-Automatic",159205,3,1,8815,"Europe",9,17689.4444444444,0,1432845,113717.857142857,0.2,0,0.466666666666667,"Semi-Automatic-Electric",9818.188368,0.994686780652777,310,"SUV/Family",0,9.08421009483197,11.9779479589344,1592050,"Kia-Europe",0.5,0.332429072001808,0.616662272273341,18213.4757185131,939.84757185131,0.99559521109153,1.06136666659591,1,2,2,1,9,38,237.761,1.34494303102696,6554.18095535924,24496.0872383929,0
"Honda","Accord",2014,2,"Hybrid","Manual",170081,4,3,7898,"South America",10,17008.1,0,1700810,85040.5,0.6,0,0.5,"Manual-Hybrid",9045.843182,0.909421932756451,340,"Sedan",0,8.9743648418466,12.0440300731446,1870891,"Honda-South America",0.25,0.33841980332316,0.585002675034687,17547.0735031095,877.188500282681,0.892026202745423,1.03079393932522,2,1,5,2,6,29,236.252,1.35353351506019,5835.09747791416,23750.5520776833,0
"Toyota","RAV4",2008,1.6,"Hybrid","Manual",249127,3,1,4117,"North America",16,15570.4375,1,3986032,155704.375,0.2,0,0.533333333333333,"Manual-Hybrid",9045.843182,0.470898684500778,314,"SUV/Family",0,8.3228800217699,12.4257180855812,4235159,"Toyota-North America",0.5,0.33841980332316,0.617230734410622,14137.4389195966,589.437583505684,0.464987576184212,0.976968627385849,2,1,3,1,6,51,211.398,1.51266804794747,2721.68107575639,21385.2521334829,0
"Honda","Accord",2010,3.4,"Electric","Manual",55981,5,2,11380,"Oceania",14,3998.64285714286,0,783734,16465,0.4,0,0.68,"Manual-Electric",9818.188368,1.31035978662553,340,"SUV/Family",0,9.33961270768032,10.9327676264326,839715,"Honda-Oceania",0.333333333333333,0.33841980332316,2.63005974569612,33798.5472643534,1494.56981762356,1.28529478187426,0.248804444427857,1,1,4,1,5,28,220.472,1.45041093653616,7846.05225549214,49021.7825912524,0
"Volkswagen","Golf",2021,3.1,"Hybrid","Automatic",276268,5,1,10474,"Oceania",3,92089.3333333333,1,828804,89118.7096774193,0.2,0,0.62,"Automatic-Hybrid",9045.843182,1.17603000390568,320,"SUV/Family",0,9.25665127483943,12.5291266880624,1105072,"Volkswagen-Oceania",0.5,0.329151124675031,0.130970104563618,14001.7002293731,881.925057343273,1.1829681498551,4.6044666663597,2,0,4,1,2,58,280.806,1.1387755247395,9197.59844890939,15944.7935259495,0
"Ford","Explorer",2017,1.8,"Electric","Automatic",151994,3,4,11460,"Oceania",7,21713.4285714286,0,1063958,84441.1111111111,0.8,0,0.6,"Automatic-Electric",9818.188368,1.29145990583481,316,"SUV/Family",0,9.34661799026873,11.9315963253651,1215952,"Ford-Oceania",0.2,0.329151124675031,0.516739957000566,20479.5792180233,1127.44740225291,1.29433024607021,1.26661666658223,1,0,4,1,1,22,247.805,1.2904299751821,8880.76084747088,26427.4629020536,0
"Hyundai","Sonata",2021,4.3,"Hybrid","Semi-Automatic",217885,3,5,11342,"Africa",3,72628.3333333333,0,653655,50670.9302325581,1,0,1.43333333333333,"Semi-Automatic-Hybrid",9045.843182,1.29983123463877,303,"SUV/Family",0,9.33626792857397,12.2917226796463,871540,"Hyundai-Africa",0.166666666666667,0.332429072001808,0.166063329163014,15162.0473555041,955.011838876018,1.28100293638118,3.63141666642457,2,2,0,1,10,30,280.806,1.1387755247395,9959.82066140255,17266.1684333893,0
"Audi","A3",2015,4.6,"Hybrid","Manual",17124,5,1,13857,"North America",9,1902.66666666667,0,154116,3722.60869565217,0.2,1,0.92,"Manual-Hybrid",9045.843182,1.5618990944919,320,"SUV/Family",0,9.53654579909871,9.74823626726484,171240,"Audi-North America",0.5,0.33841980332316,5.27946958211743,28631.2119150807,1477.42119150807,1.56505534204144,0.114159999992389,2,1,3,1,6,3,237.761,1.34494303102696,10303.0386271597,38507.3489350437,0
"Chevrolet","Malibu",2009,5,"Electric","Manual",251699,4,3,8766,"South America",15,16779.9333333333,1,3775485,50339.8,0.6,0,1.25,"Manual-Electric",9818.188368,0.975357544809458,317,"Sedan",0,9.07863588097876,12.4359892081318,4027184,"Chevrolet-South America",0.25,0.33841980332316,0.62408284722007,27994.6014815014,1201.78759259384,0.990060989271509,1.04874583326342,1,1,5,2,5,17,217.347,1.47126484377516,5958.1386975217,41187.472975229,0
"Audi","A4",2014,2.6,"Petrol","Semi-Automatic",110810,3,1,8683,"North America",10,11081,0,1108100,42619.2307692308,0.2,1,0.866666666666667,"Semi-Automatic-Petrol",8165.243868,0.978708944033567,328,"SUV/Family",0,9.06912237006065,11.6155723019304,1218910,"Audi-North America",0.5,0.332429072001808,0.810475293924437,19291.1166406052,964.374240055017,0.980686695168208,0.671575757530986,3,2,3,1,11,3,236.252,1.35353351506019,6415.06095223204,26111.1729159945,0
"Kia","Rio",2022,3.4,"Hybrid","Semi-Automatic",234293,4,5,10414,"Africa",2,117146.5,1,468586,68909.7058823529,1,0,0.85,"Semi-Automatic-Hybrid",9045.843182,1.17511833621305,310,"Sedan",0,9.25090633372284,12.3643277478225,702879,"Kia-Africa",0.166666666666667,0.332429072001808,0.115825833757298,12946.9874694943,844.329156498089,1.17619155170813,5.20651111076401,2,2,0,2,10,36,298.808,1.07016880404808,9731.17508247987,13855.4620962542,0
"Toyota","Camry",2013,1.7,"Hybrid","Manual",293620,2,2,4827,"Europe",11,26692.7272727273,1,3229820,172717.647058824,0.4,0,0.85,"Manual-Hybrid",9045.843182,0.552107833394524,308,"Sports",0,8.48198043566049,12.5900416932935,3523440,"Toyota-Europe",0.333333333333333,0.33841980332316,0.369680818793592,11531.3967874689,558.699732289078,0.545177320923291,1.63122222211347,2,1,2,3,6,50,234.719,1.36237373199443,3543.08064420296,15710.0720764526,0
"Hyundai","Elantra",2009,2.2,"Electric","Automatic",173798,3,2,9024,"Africa",15,11586.5333333333,0,2606970,78999.0909090909,0.4,0,0.733333333333333,"Automatic-Electric",9818.188368,1.03418066138073,330,"SUV/Family",0,9.10764297373784,12.0656489842674,2780768,"Hyundai-Africa",0.333333333333333,0.329151124675031,0.903788037143153,28818.5356797934,1237.15847998708,1.01920036130346,0.724158333285056,1,0,0,1,1,30,217.347,1.47126484377516,6133.49801579235,42399.6983947601,0
"Chevrolet","Impala",2002,4.7,"Diesel","Manual",81018,4,1,7779,"Oceania",22,3682.63636363636,0,1782396,17237.8723404255,0.2,0,1.175,"Manual-Diesel",8192.595142,0.86553802658827,336,"Sedan",0,8.95918307420677,11.3024266311891,1863414,"Chevrolet-Oceania",0.5,0.33841980332316,2.32511553739465,41287.2497864913,1456.88042549962,0.878585949753943,0.23483478259304,0,1,4,2,4,16,181.8,1.75893839383938,4422.55398326949,72621.7288254964,0
"Volkswagen","Tiguan",2008,3,"Diesel","Manual",283149,4,2,3837,"Europe",16,17696.8125,1,4530384,94383,0.4,0,0.75,"Manual-Diesel",8192.595142,0.430821761025978,338,"Sedan",0,8.25244609024695,12.5537285398387,4813533,"Volkswagen-Europe",0.333333333333333,0.33841980332316,0.491846187091671,13175.941980688,549.349528275762,0.433363451498378,1.11038823522009,0,1,2,2,4,56,211.398,1.51266804794747,2536.57767492768,19930.8264357964,0
"Volkswagen","Passat",2004,2.7,"Electric","Manual",137943,4,1,7241,"Oceania",20,6897.15,0,2758860,51090,0.2,0,0.675,"Manual-Electric",9818.188368,0.813025898251006,315,"Sedan",0,8.88751459738882,11.8345958353351,2896803,"Volkswagen-Oceania",0.5,0.33841980332316,1.49446200260938,33239.6642095867,1238.03162902794,0.817822453036162,0.437914285685091,1,1,4,2,5,58,191.7,1.66810119979134,4340.86373231178,55447.1237486729,0
"Honda","Civic",2021,3.7,"Electric","Semi-Automatic",62000,4,5,14860,"Asia",3,20666.6666666667,0,186000,16756.7567567568,1,0,0.925,"Semi-Automatic-Electric",9818.188368,1.71106734879221,317,"Sedan",0,9.60642831827175,11.0348896640272,248000,"Honda-Asia",0.166666666666667,0.332429072001808,0.633390643700406,19864.9289104911,1251.23222762278,1.6783374743982,1.03333333326444,1,2,1,2,9,25,280.806,1.1387755247395,13049.1037760926,22621.6948439574,0
"Chevrolet","Impala",2016,2.8,"Petrol","Manual",264456,4,5,6410,"Africa",8,33057,1,2115648,94448.5714285714,1,0,0.7,"Manual-Petrol",8165.243868,0.713214905570228,336,"Sedan",0,8.76561454991472,12.4854301648357,2380104,"Chevrolet-Africa",0.166666666666667,0.33841980332316,0.277871154262379,12317.1857970246,656.353977447182,0.723966568700704,1.95893333320274,3,1,0,2,7,12,242.637,1.31791523963781,4863.74222500195,16233.0068713492,0
"Ford","Focus",2016,3.4,"Petrol","Automatic",156410,4,2,10671,"Africa",8,19551.25,0,1251280,46002.9411764706,0.4,0,0.85,"Automatic-Petrol",8165.243868,1.20254525786764,328,"Sedan",0,9.27528506061656,11.9602360436683,1407690,"Ford-Africa",0.333333333333333,0.329151124675031,0.469809900408518,20504.943781599,1092.66042017767,1.20521798043763,1.15859259251535,3,0,0,2,3,18,242.637,1.31791523963781,8096.87882730045,27023.777897686,0
"Mercedes","C-Class",2013,1.3,"Diesel","Automatic",190583,5,2,6988,"South America",11,17325.7272727273,0,2096413,146602.307692308,0.4,1,0.26,"Automatic-Diesel",8192.595142,0.778606654098297,285,"SUV/Family",0,8.85194967125395,12.1578430741992,2286996,"Mercedes-South America",0.333333333333333,0.329151124675031,0.515811756362969,16693.8886991574,808.824058263119,0.789247797516462,1.05879444437386,0,0,5,1,0,47,234.719,1.36237373199443,5129.28268939098,22743.3154485707,0
"Kia","Sportage",2011,3.7,"Petrol","Automatic",118052,3,1,10238,"North America",13,9080.92307692308,0,1534676,31905.9459459459,0.2,0,1.23333333333333,"Automatic-Petrol",8165.243868,1.15525845267421,299,"SUV/Family",0,9.23386156701753,11.6788804843439,1652728,"Kia-North America",0.5,0.329151124675031,0.96821620239527,28278.3356775025,1288.59540553589,1.15631353047704,0.562152380914904,3,0,3,1,3,39,227.223,1.40731792116115,7274.83097177703,39796.60857956,0
"Hyundai","Elantra",2007,4.2,"Petrol","Semi-Automatic",204825,5,3,6303,"Europe",17,12048.5294117647,0,3482025,48767.8571428571,0.6,0,0.84,"Semi-Automatic-Petrol",8165.243868,0.722344936689134,330,"SUV/Family",0,8.74878098951311,12.22991123501,3686850,"Hyundai-Europe",0.25,0.332429072001808,0.717497740337722,23273.0998692068,942.783326067043,0.711881635338617,0.758611111060537,3,2,2,1,11,32,211.445,1.51233181205514,4167.73617387225,35196.6492973378,0
"Mercedes","C-Class",2015,2.6,"Electric","Manual",126604,3,1,10667,"Europe",9,14067.1111111111,0,1139436,48693.8461538461,0.2,1,0.866666666666667,"Manual-Electric",9818.188368,1.18852277894484,285,"SUV/Family",0,9.27491014262548,11.7488193837697,1266040,"Mercedes-Europe",0.5,0.33841980332316,0.775442555167675,22040.0618819489,1137.30618819489,1.20476620722783,0.844026666610398,1,1,2,1,5,44,237.761,1.34494303102696,7931.19095301384,29642.62763153,0
"BMW","X5",2015,2.6,"Petrol","Automatic",89764,2,3,10904,"South America",9,9973.77777777778,0,807876,34524.6153846154,0.6,1,1.3,"Automatic-Petrol",8165.243868,1.26141234209418,299,"Sports",0,9.29688497337637,11.4049392830435,897640,"BMW-South America",0.25,0.329151124675031,0.909533257736093,22529.7492041596,1162.57492041596,1.23153376990834,0.598426666626771,3,0,5,3,3,11,237.761,1.34494303102696,8107.40659526229,30301.2291829196,0
"Audi","Q5",2011,1.3,"Hybrid","Automatic",275369,5,5,5692,"South America",13,21182.2307692308,1,3579797,211822.307692308,1,1,0.26,"Automatic-Hybrid",9045.843182,0.641576794821958,333,"SUV/Family",0,8.64681695920974,12.525867295397,3855166,"Audi-South America",0.166666666666667,0.329151124675031,0.459875172207435,15721.848669305,716.417762093212,0.642873277542029,1.31128095229353,2,0,5,1,2,5,227.223,1.40731792116115,4044.57295285748,22125.6393860965,0
"Honda","CR-V",2009,1.8,"Electric","Semi-Automatic",176468,3,4,7070,"North America",15,11764.5333333333,0,2647020,98037.7777777778,0.8,0,0.6,"Semi-Automatic-Electric",9818.188368,0.814081167965068,298,"SUV/Family",0,8.86361575889062,12.0808948358019,2823488,"Honda-North America",0.2,0.332429072001808,0.890114763309988,22578.3518679232,969.2719917452,0.798509148317313,0.735283333284314,1,2,3,1,9,27,217.347,1.47126484377516,4805.38907044015,33218.7353336607,0
"Toyota","Camry",2004,1.9,"Hybrid","Semi-Automatic",239455,4,1,3410,"Oceania",20,11972.75,1,4789100,126028.947368421,0.2,0,0.475,"Semi-Automatic-Hybrid",9045.843182,0.390032672855879,308,"Sedan",0,8.13446757027756,12.3861207867388,5028555,"Toyota-Oceania",0.5,0.332429072001808,0.793243192729125,15653.5361075391,583.025528930434,0.385136661352481,0.760174603123925,2,2,4,2,10,52,191.7,1.66810119979134,2044.24048158862,26111.6823619631,0
"BMW","X5",2010,2.7,"Hybrid","Automatic",41636,4,2,11467,"North America",14,2974,0,582904,15420.7407407407,0.4,1,0.675,"Automatic-Hybrid",9045.843182,1.32654212461426,299,"Sedan",0,9.3472286240383,10.6367204566354,624540,"BMW-North America",0.333333333333333,0.329151124675031,3.25772845141773,34056.9368611898,1505.99579074599,1.29512084918736,0.185048888876552,2,0,3,2,2,9,220.472,1.45041093653616,7906.0352560394,49396.5536883912,0
"Volkswagen","Golf",2012,4,"Diesel","Automatic",263678,2,5,7926,"Africa",12,21973.1666666667,1,3164136,65919.5,1,0,2,"Automatic-Diesel",8192.595142,0.889938305418792,320,"Sports",0,8.97790377375038,12.482483940723,3427814,"Volkswagen-Africa",0.166666666666667,0.329151124675031,0.403895987523275,20359.9045105775,956.45419312135,0.895188615214006,1.35219487170473,0,0,0,3,0,54,231.221,1.38298424451066,5731.08481275897,28157.4271578703,0
"Kia","Optima",2018,4.3,"Hybrid","Automatic",68045,4,3,14939,"Oceania",6,11340.8333333333,0,408270,15824.4186046512,0.6,0,1.075,"Automatic-Hybrid",9045.843182,1.68572045560656,319,"Sedan",0,9.61173052204232,11.1279245299944,476315,"Kia-Oceania",0.25,0.329151124675031,0.93047819717275,24827.9514452344,1412.7073493192,1.6872599952917,0.648047619004416,2,0,4,2,2,40,252.767,1.26509789648174,11808.5723180361,31409.7891473168,0
"Audi","A3",2005,4.9,"Hybrid","Automatic",170292,4,5,9594,"Asia",19,8962.73684210526,0,3235548,34753.4693877551,1,1,1.225,"Automatic-Hybrid",9045.843182,1.08139279155338,320,"Sedan",0,9.16889318206201,12.0452698896225,3405840,"Audi-Asia",0.166666666666667,0.329151124675031,1.06226727206539,40958.1887497446,1568.20943748723,1.08357804369962,0.567639999962157,2,0,1,2,2,1,198.1,1.61420999495204,5943.46462356344,66115.1176549701,0
"Kia","Optima",2023,3.2,"Petrol","Semi-Automatic",141520,4,3,11369,"North America",1,141520,0,141520,44225,0.6,0,0.8,"Semi-Automatic-Petrol",8165.243868,1.28288077246074,319,"Sedan",0,9.33864563212911,11.8601963288337,283040,"Kia-North America",0.25,0.332429072001808,0.115391866536651,13144.8722395653,887.936119782635,1.28405240554732,4.71733333301884,3,2,3,2,11,39,308.735,1.03575882229096,10976.4935188805,13614.9173900173,0
"Ford","Focus",2001,2.4,"Electric","Automatic",21279,4,3,9874,"South America",23,925.173913043478,0,489417,8866.25,0.6,0,0.6,"Automatic-Electric",9818.188368,1.1127290672088,328,"Sedan",0,9.19766031881881,9.9654759498702,510696,"Ford-South America",0.25,0.329151124675031,11.0611895428813,56351.0947438879,1936.54561432866,1.11520216838545,0.0591083333293927,1,0,5,2,1,23,177.4,1.80256482525366,5477.75029317489,101576.501249869,0
"Ford","Fiesta",2013,1.2,"Diesel","Automatic",49409,4,4,9711,"Oceania",11,4491.72727272727,0,543499,41174.1666666667,0.8,0,0.3,"Automatic-Diesel",8192.595142,1.09436013486578,342,"Sedan",0,9.18101454259435,10.8078878728169,592908,"Ford-Oceania",0.2,0.329151124675031,1.98925844689504,23198.9629590037,1123.99691325031,1.0967924100862,0.274494444426145,0,0,4,2,0,22,234.719,1.36237373199443,7128.00002814479,31605.6577448583,0
"Chevrolet","Malibu",2014,2,"Diesel","Manual",260213,3,4,5095,"North America",10,26021.3,1,2602130,130106.5,0.8,0,0.666666666666667,"Manual-Diesel",8192.595142,0.566900147251219,317,"SUV/Family",0,8.53601494565683,12.4692558053805,2862343,"Chevrolet-North America",0.2,0.33841980332316,0.346311433849299,11319.6175611981,565.874323745285,0.575446125979733,1.57704848474335,0,1,3,1,4,15,236.252,1.35353351506019,3764.22153076382,15321.4817467456,0
"Volkswagen","Golf",2021,2.4,"Petrol","Automatic",115092,2,1,11998,"Europe",3,38364,0,345276,47955,0.2,0,1.2,"Automatic-Petrol",8165.243868,1.34714607474321,320,"Sports",0,9.39249524821304,11.653487087516,460368,"Volkswagen-Europe",0.5,0.329151124675031,0.283771594773059,16038.9917273266,1010.24793183164,1.35509374278799,1.91819999987212,3,0,2,3,3,56,280.806,1.1387755247395,10535.87800172,18264.8112205788,0
"Toyota","Camry",2021,2.4,"Electric","Automatic",204196,2,2,12216,"Asia",3,68065.3333333333,0,612588,85081.6666666667,0.4,0,1.2,"Automatic-Electric",9818.188368,1.39725487730423,308,"Sports",0,9.41050184689847,12.2268355958823,816784,"Toyota-Asia",0.333333333333333,0.329151124675031,0.192324943545543,16330.4153143042,1028.60382857604,1.37971538272197,3.40326666643978,1,0,1,3,1,49,280.806,1.1387755247395,10727.3116910328,18596.6772687607,0
"Toyota","RAV4",2017,4.8,"Diesel","Automatic",31166,2,5,14876,"Africa",7,4452.28571428571,0,218162,6492.91666666667,1,0,2.4,"Automatic-Diesel",8192.595142,1.7015032379484,314,"Sports",0,9.60750445504496,10.3470830360056,249328,"Toyota-Africa",0.166666666666667,0.329151124675031,2.10241743555527,26584.1379098878,1463.51723873597,1.68014456723739,0.259716666649352,0,0,0,3,0,48,247.805,1.2904299751821,11527.9405206786,34304.968423294,0
"Hyundai","Elantra",2001,2.6,"Diesel","Manual",224231,2,4,2515,"Europe",23,9749.17391304348,1,5157313,86242.6923076923,0.8,0,1.3,"Manual-Diesel",8192.595142,0.288227433884368,330,"Sports",0,7.83002808253384,12.3204320494642,5381544,"Hyundai-Europe",0.2,0.33841980332316,0.876779930917928,14353.1500183186,493.256250763276,0.284052405660261,0.622863888847365,0,1,2,3,4,32,177.4,1.80256482525366,1395.23414901102,25872.4833546101,0
"Hyundai","Sonata",2016,2.6,"Electric","Semi-Automatic",204343,2,2,9413,"Europe",8,25542.875,0,1634744,78593.4615384615,0.4,0,1.3,"Semi-Automatic-Electric",9818.188368,1.07876136586622,303,"Sports",0,9.14984699154722,12.227555233451,1839087,"Hyundai-Europe",0.333333333333333,0.332429072001808,0.43240925125274,18087.6240105137,963.847112279301,1.06313530595628,1.51365185175094,1,2,2,3,9,32,242.637,1.31791523963781,7142.34096161363,23837.9553322948,0
"Audi","A4",2009,4.1,"Electric","Automatic",46613,5,5,13467,"Asia",15,3107.53333333333,0,699195,11369.0243902439,1,1,0.82,"Automatic-Electric",9818.188368,1.51794003792469,328,"SUV/Family",0,9.50799752745004,10.7496347511659,745808,"Audi-Asia",0.166666666666667,0.329151124675031,3.36895524004375,43007.449024798,1846.27806404987,1.52100745408617,0.194220833320385,1,0,1,1,1,1,217.347,1.47126484377516,9153.34860136033,63275.3477706376,0
"Volkswagen","Tiguan",2022,4.1,"Diesel","Semi-Automatic",126766,5,1,12264,"Africa",2,63383,0,253532,30918.5365853659,0.2,0,0.82,"Semi-Automatic-Diesel",8192.595142,1.37701279051931,338,"SUV/Family",0,9.41442342055165,11.7500981462284,380298,"Volkswagen-Africa",0.5,0.332429072001808,0.193878514668413,15246.961237361,994.320412453675,1.38513666123954,2.81702222203442,0,2,0,1,8,54,298.808,1.07016880404808,11459.8743241342,16316.8222727541,0
"Kia","Sportage",2019,3.6,"Diesel","Semi-Automatic",285924,2,5,7681,"South America",5,57184.8,1,1429620,79423.3333333333,1,0,1.8,"Semi-Automatic-Diesel",8192.595142,0.866725940124105,299,"Sports",0,8.94650502599868,12.5634813202226,1715544,"Kia-South America",0.166666666666667,0.332429072001808,0.171914702381702,11871.8957358114,698.482622635229,0.867517506113901,3.17693333312154,0,2,5,3,8,41,258.63,1.23641882225573,6212.29623954343,14678.6353436147,0
"Audi","A4",2013,4.1,"Electric","Manual",181956,4,1,10460,"Oceania",11,16541.4545454545,0,2001516,44379.512195122,0.2,1,1.025,"Manual-Electric",9818.188368,1.17900444023852,328,"Sedan",0,9.25531373761891,12.1115201785889,2183472,"Audi-Oceania",0.5,0.33841980332316,0.647466919546294,24988.2764443599,1210.68970369665,1.18138694362081,1.01086666659928,1,1,4,2,5,4,234.719,1.36237373199443,7677.77574857322,34043.371435611,0
"Hyundai","Tucson",2006,4.6,"Petrol","Automatic",179087,3,2,8418,"Africa",18,9949.27777777778,0,3223566,38931.9565217391,0.4,0,1.53333333333333,"Automatic-Petrol",8165.243868,0.964731029200242,316,"SUV/Family",0,9.03812754933052,12.0956270002664,3402653,"Hyundai-Africa",0.333333333333333,0.329151124675031,0.866188924391143,33422.0357090552,1316.00187942396,0.950756720019115,0.6283754385546,3,0,0,1,3,30,203.1,1.57447070408666,5346.5586740677,52622.0160948455,0
"Chevrolet","Impala",2021,1.2,"Petrol","Semi-Automatic",71340,3,4,10173,"North America",3,23780,0,214020,59450,0.8,0,0.4,"Semi-Automatic-Petrol",8165.243868,1.131908772912,336,"SUV/Family",0,9.22749243079375,11.1752124589129,285360,"Chevrolet-North America",0.2,0.332429072001808,0.457795686701054,13599.3217904728,856.580447618209,1.14897221581783,1.18899999992073,3,2,3,1,11,15,280.806,1.1387755247395,8933.27945586741,15486.574808047,0
"Chevrolet","Malibu",2014,1.8,"Diesel","Semi-Automatic",121799,2,4,7664,"Europe",10,12179.9,0,1217990,67666.1111111111,0.8,0,0.9,"Semi-Automatic-Diesel",8192.595142,0.85274243935885,317,"Sports",0,8.9442893196507,11.7101274240436,1339789,"Chevrolet-Europe",0.2,0.332429072001808,0.739828803562926,17027.1931283656,851.19937530596,0.865597469972261,0.738175757526546,0,2,2,3,8,14,236.252,1.35353351506019,5662.21664607928,23046.8765666453,0
"Ford","Focus",2002,1.9,"Diesel","Automatic",214248,3,2,3815,"North America",22,9738.54545454545,0,4713456,112762.105263158,0.4,0,0.633333333333333,"Automatic-Diesel",8192.595142,0.429923171095967,328,"SUV/Family",0,8.24669594371856,12.2748895015273,4927704,"Ford-North America",0.333333333333333,0.329151124675031,0.87939893063457,20248.2141580491,714.487572089093,0.430878698844491,0.621008695610773,0,0,3,1,0,21,181.8,1.75893839383938,2168.92189820968,35615.3612892748,0
"Volkswagen","Tiguan",2010,2.1,"Electric","Automatic",94252,5,3,10814,"South America",14,6732.28571428571,0,1319528,44881.9047619048,0.6,0,0.42,"Automatic-Electric",9818.188368,1.21420550527363,338,"SUV/Family",0,9.28859686994195,11.4537273252443,1413780,"Volkswagen-South America",0.25,0.329151124675031,1.56229460489885,32117.5298872335,1420.23532581557,1.2213688726879,0.418897777749851,1,0,5,1,1,59,220.472,1.45041093653616,7455.81802204675,46583.6166029704,0
